web-scraper-order,web-scraper-start-url,category_link,category_link-href,product_link,product_link-href,name,price,description,brand,image_url-src
"1769173699-339","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Ordinateur de bureau","https://www.mytek.tn/informatique/ordinateur-de-bureau.html","Ecran MSI PRO MP241W E14V 23,8"" Full HD 144 Hz","https://www.mytek.tn/ecran-msi-pro-mp241w-e14v-23-8-full-hd-144-hz.html","Ecran MSI PRO MP241W E14V 23,8"" Full HD 144 Hz","329,000 DT","Ecran MSI PRO MP241W E14V - Taille de l'ecran: 23.8"" Full HD, 144 Hz - Résolution: 1920 x 1080 pixels - Format: 16:9 - Luminosité: 250 cd/m² - Contraste: 3500:1 - Temps de réponse: 1 ms (MPRT) / 4 ms (GTG) - Type de dalle: VA - Technologie de taux de rafraîchissement dynamique: AMD FreeSync™ - Prêt pour le HDR - Gamme de couleurs: sRGB 98 % (CIE 1976) - Angle de vision: 178°(H) / 178°(V) - Inclinaison: -5° ~ 20° - Montage VESA: 100 x 100 mm - Connecteurs: 1x HDMI™ 2.0, 1x DisplayPort 1.2a - Avec câble HDMI -Dimensions: 541,93 x 181,15 x 397,46 mm - Couleur: Blanc - Garantie: 1 an","MSI","https://www.mytek.tn/media/catalog/product/e/c/ecran-msi-pro-mp241w-e14v-23-8-full-hd-144-hz.jpg"
"1769173701-340","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Ordinateur de bureau","https://www.mytek.tn/informatique/ordinateur-de-bureau.html","Ecran REDRAGON Memphis III 27"" Full HD IPS 120 Hz","https://www.mytek.tn/ecran-redragon-memphis-iii-27-full-hd-ips-120-hz.html","Ecran REDRAGON Memphis III 27"" Full HD IPS 120 Hz","329,000 DT  399,000 DT -70DT","Écran REDRAGON Memphis III - Taille de l'écran 27"" FULL HD IPS, 120 Hz - Résolution: 1920 x 1080 pixels - Temps de réponse: 5 ms - Taux de contraste: 1000:1 - Type de dalle : IPS - Angle de vision: 178° H /178° V - Connecteurs: HDMI, VGA - Couleur: Noir -  Garantie 1 an","REDRAGON","https://www.mytek.tn/media/catalog/product/e/c/ecran-redragon-memphis-iii-27-full-hd-ips-120-hz.jpg"
"1769173703-341","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Ordinateur de bureau","https://www.mytek.tn/informatique/ordinateur-de-bureau.html","Ecran Gaming REDRAGON Hanmon 24.5"" Full HD Fast IPS 240 Hz","https://www.mytek.tn/ecran-gaming-redragon-hanmon-24-5-full-hd-fast-ips-240-hz.html","Ecran Gaming REDRAGON Hanmon 24.5"" Full HD Fast IPS 240 Hz","329,000 DT","Ecran Gaming REDRAGON Hanmon - Taille de l'écran 24.5"" Full HD, 240 Hz - Résolution: 1920 x 1080 pixels - Luminosité: 300 cd/m² - Temps de réponse: 1 ms - Taux de contraste: 1000:1 - Type de dalle: Fast IPS - Angle de vision: 178° H /178° V - Compatible FreeSync et G-Sync - Connecteurs: USB 2.0, 2x HDMI 2.1, 1x DisplayPort 1.4 - Couleur: Noir - Garantie: 1 an","REDRAGON","https://www.mytek.tn/media/catalog/product/e/c/ecran-gaming-redragon-hanmon-24-5-full-hd-fast-ips-240-hz.jpg"
"1769173705-342","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Ordinateur de bureau","https://www.mytek.tn/informatique/ordinateur-de-bureau.html","Ecran MSI PRO MP251 E2 24.5"" Full HD IPS 120 Hz","https://www.mytek.tn/ecran-msi-pro-mp251-e2-24-5-full-hd-ips-120-hz.html","Ecran MSI PRO MP251 E2 24.5"" Full HD IPS 120 Hz","329,000 DT","Ecran MSI PRO MP251 E2 - Taille de l'ecran: 24.5"" Full HD, 120 Hz - Résolution: 1920 x 1080 pixels - Format: 16:9 - Luminosité: 300 cd/m² - Contraste: 1500:1 - Temps de réponse: 1 ms (MPRT) / 4 ms (GTG) - Type de dalle: IPS - Gamme de couleurs: 99 % sRGB - Angle de vision: 178°(H) / 178°(V) - Inclinaison: -5° ~ 20° - Montage VESA: 100 x 100 mm - Technologie Adaptive-Sync - Connecteurs: 1x HDMI™ 2.0, 1x DisplayPort (1.4a), 1x D-Sub (VGA) - Couleur: Noir - Garantie: 1 an","MSI","https://www.mytek.tn/media/catalog/product/e/c/ecran-msi-pro-mp251-e2-24-5-full-hd-ips-120-hz-k.png"
"1769173707-343","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Ordinateur de bureau","https://www.mytek.tn/informatique/ordinateur-de-bureau.html","Ecran Gaming MSI MAG 242F 23.8'' Full HD Fast IPS 200Hz","https://www.mytek.tn/ecran-gaming-msi-mag-242f-23-8-full-hd-fast-ips-200hz.html","Ecran Gaming MSI MAG 242F 23.8'' Full HD Fast IPS 200Hz","329,000 DT  449,000 DT -120DT","Écran Gaming MSI MAG 242F - Taille de l'écran: 23.8"" Full HD, 200 Hz - Résolution: 1920 x 1080 pixels - Courbure: Plat - Format d'écran: 16:9 - Rapport de contraste: 1000:1 - Luminosité: 300 cd/m² -  Temps de réponse: 0,5 ms (GtG, min) - Type de dalle: Fast IPS - Angle de vue (H / V): 178°/178° - Inclinaison: -5° ~ 20° - Montage VESA: 100 x 100 mm - Technologie AMD FreeSync™ Premium - Prêt pour le HDR - Connecteurs: 1x HDMI™ 2.0b, 1x DisplayPort 1.2a, 1x sortie casque - Avec Câble HDMI - Couleur: Noir - Garantie: 1 an","MSI","https://www.mytek.tn/media/catalog/product/e/c/ecran-gaming-msi-mag-242f-23-8-full-hd-fast-ips-200hz-20.jpg"
"1769173709-344","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Ordinateur de bureau","https://www.mytek.tn/informatique/ordinateur-de-bureau.html","Ecran Gaming REDRAGON Azur III 23.8"" Full HD IPS 200 Hz","https://www.mytek.tn/ecran-gaming-redragon-azur-iii-23-8-full-hd-ips-200-hz.html","Ecran Gaming REDRAGON Azur III 23.8"" Full HD IPS 200 Hz","319,000 DT","Écran Gaming REDRAGON Azur III - Taille de l'écran 23.8"" FULL HD, 200 Hz - Résolution: 1920 x 1080 pixels - Temps de réponse: 1 ms - Type de dalle : IPS - Connecteurs: HDMI, DisplayPort - Technologie: FreeSync Premium - Fonctionnalités OD extrêmes - 5 modes : Standard, Film, Jeux FPS, RTS, Protection des yeux - Mode 5 couleurs : DCI-P3, sRGB, Adobe RGB - Couleur: Noir-  Garantie 1 an","REDRAGON","https://www.mytek.tn/media/catalog/product/e/c/ecran-gaming-redragon-azur-iii-23-8-full-hd-ips-200-hz.jpg"
"1769173711-345","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Ordinateur de bureau","https://www.mytek.tn/informatique/ordinateur-de-bureau.html","Ecran LENOVO ThinkVision S22i-30 21.5'' FULL HD IPS 75Hz","https://www.mytek.tn/ecran-lenovo-thinkvision-s22i-30-21-5-full-hd-ips-75hz.html","Ecran LENOVO ThinkVision S22i-30 21.5'' FULL HD IPS 75Hz","319,000 DT","Ecran LENOVO ThinkVision S22i-30 - Taille de l'ecran: 21.5"" FULL HD, 75 Hz - Rétroéclairage: WLED - Résolution: 1920 x 1080 pixels - Format d'écran: 16:9 - Rapport de contraste: 1000:1 - Luminosité: 250 cd/m2 - Temps de réponse: 4 ms (mode extrême) / 6 ms (mode normal) - Type de dalle: IPS - Angle de vue: 178° H /178° V - Support inclinable - Montage VESA: 100 x 100 mm - Connecteurs: 1x HDMI 1.4, 1x VGA - Avec câble HDMI - Dimensions: 488 x 182,9 x 408,6 mm - Poids: 3,1 kg - Couleur: Noir corbeau / Gris orage - Garantie: 3 ans","LENOVO","https://www.mytek.tn/media/catalog/product/e/c/ecran-lenovo-thinkvision-s22i-30-21-5-full-hd-ips-75hz.jpg"
"1769173714-346","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Ordinateur de bureau","https://www.mytek.tn/informatique/ordinateur-de-bureau.html","Ecran Gaming UNIVIEW MW-LC25-G 24.5'' Full HD 200Hz","https://www.mytek.tn/ecran-gaming-uniview-mw-lc25-g-24-5-full-hd-200hz.html","Ecran Gaming UNIVIEW MW-LC25-G 24.5'' Full HD 200Hz","299,000 DT","Écran Gaming UNIVIEW MW-LC25-G - Taille de l'écran: 24,5"" Full HD, 200Hz - Résolution: 1920 x 1080 pixels - Luminosité: 250 cd/m² - Contraste: 3000:1 - Temps de réponse: 1 ms - Type de dalle: VA - Angle de vision: 178°(H) / 178°(V) - Montage VESA: 100 x 100 mm - Connecteurs: HDMI, DisplayPort - Avec câble HDMI - Couleur: Noir - Garantie: 1 an","UNIVIEW","https://www.mytek.tn/media/catalog/product/e/c/ecran-gaming-uniview-mw-lc25-g-24-5-full-hd-200hz.jpg"
"1769173716-347","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Ordinateur de bureau","https://www.mytek.tn/informatique/ordinateur-de-bureau.html","Ecran Gaming MSI G242L E14 23.8'' Full HD IPS 144Hz","https://www.mytek.tn/ecran-gaming-msi-g242l-e14-23-8-full-hd-ips-144hz.html","Ecran Gaming MSI G242L E14 23.8'' Full HD IPS 144Hz","299,000 DT  429,000 DT -130DT","Écran Gaming MSI G242L E14 - Taille de l'écran: 23.8"" Full HD, 144 Hz - Résolution: 1920 x 1080 pixels - Courbure: Plat - Format d'écran: 16:9 - Rapport de contraste: 1500:1 - Luminosité: 300 cd/m² -  Temps de réponse: 1 ms (MPRT) - Type de dalle: IPS - Gamme de couleurs: 111% sRGB - Angle de vue (H / V): 178°/178° - Inclinaison: -5° ~ 20° - Montage VESA: 100 x 100 mm - Technologie AMD FreeSync™ - Prêt pour le HDR - Connecteurs: 1x HDMI 1.4b, 1x DisplayPort 1.2a, 1x sortie casque - Avec Câble HDMI - Couleur: Noir - Garantie: 1 an","MSI","https://www.mytek.tn/media/catalog/product/e/c/ecran-gaming-msi-g242l-e14-23-8-full-hd-ips-144hz.jpg"
"1769173718-348","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Ordinateur de bureau","https://www.mytek.tn/informatique/ordinateur-de-bureau.html","Ecran DELL PRO SE2225HM 21.5'' Full HD 100Hz","https://www.mytek.tn/ecran-dell-pro-se2225hm-21-5-full-hd-100hz.html","Ecran DELL PRO SE2225HM 21.5'' Full HD 100Hz","299,000 DT","Ecran DELL PRO SE2225HM - Taille de l'ecran 21.5"" Full HD, 100 Hz - Résolution: 1920 x 1080 pixels - Luminosité: 250 cd/m² - Temps de réponse: 5 ms GTG (rapide) / 8ms GTG - Taux de contraste: 3 000:1 - Type de panneau: VA - Angle de vision: 178°(H) / 178°(V) - Angle d'inclinaison: -5° à 21° - Montage VESA: 100 x 100 mm - Connecteurs: 1 port HDMI (HDCP 1.4), 1 port VGA - Avec Câble HDMI - Couleur: Noir - Garantie: 3 ans","DELL","https://www.mytek.tn/media/catalog/product/e/c/ecran-dell-pro-se2225hm-21-5-full-hd-100hz-m.png"
"1769173720-349","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Ordinateur de bureau","https://www.mytek.tn/informatique/ordinateur-de-bureau.html","Ecran ASUS VA249HG 23.8'' Full HD IPS 120 Hz","https://www.mytek.tn/ecran-asus-va249hg-23-8-full-hd-ips-120-hz.html","Ecran ASUS VA249HG 23.8'' Full HD IPS 120 Hz","289,000 DT","Écran ASUS Eye Care VA249HG - Taille de l'écran: 23.8"" Full HD, 120 Hz - Résolution: 1920 x 1080 pixels - Format d'écran: 16:9 - Rapport de contraste: 1500:1 - Type de dalle: IPS - Luminosité: 300 cd/m² - Temps de réponse: 1 ms - Angle de vue (H / V): 178°/178° - Espaces de couleurs: 99% sRGB - Inclinaison: +23° ~ -5° - Montage VESA: 100 x 100mm - Connecteurs: 1x HDMI (v1.4), 1x VGA, Prise pour écouteurs - Avec Câble HDMI - Technologie Adaptive-Sync - Dimensions: L x H x P: 54 x 40,8 x 19,1 cm - Couleur: Noir - Garantie: 1 an","ASUS","https://www.mytek.tn/media/catalog/product/e/c/ecran-asus-va249hg-23-8-full-hd-ips-120-hz.jpg"
"1769173722-350","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Ordinateur de bureau","https://www.mytek.tn/informatique/ordinateur-de-bureau.html","Ecran Gaming COOLER MASTER GA25FC 24.5'' Full HD IPS 120Hz","https://www.mytek.tn/ecran-gaming-cooler-master-ga25fc-24-5-full-hd-ips-120hz.html","Ecran Gaming COOLER MASTER GA25FC 24.5'' Full HD IPS 120Hz","279,000 DT","Écran Gaming COOLER MASTER GA25FC - FLAT - Taille de l'écran: 24.5"" Full HD 120 Hz - Résolution: 1920 x 1080 pixels - Format d'écran: 16:9 - Rapport de contraste: 1500:1 - Luminosité: 250 cd/m² - Temps de réponse: 1 ms (MPRT), 4 ms (GtG) - Type de dalle: IPS - Angle de vue (H / V): 178°/178° - Gamme de couleurs: sRGB 105 % (typique, CIE 1931) - Inclinaison: -5°~+20° - Montage VESA: 100 x 100 mm - Technologie VRR: Synchronisation adaptative / Technologie Overdrive: oui - Faible lumière bleue (S/W) - Connecteurs: 1x HDMI 1.4, 1x VGA - Couleur: Noir - Garantie: 1 an","COOLER-MASTER","https://www.mytek.tn/media/catalog/product/e/c/ecran-gaming-cooler-master-ga25fc-24-5-full-hd-ips-120hz.jpg"
"1769173724-351","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Ordinateur de bureau","https://www.mytek.tn/informatique/ordinateur-de-bureau.html","Ecran MSI PRO MP252L 24.5"" Full HD IPS 100 Hz","https://www.mytek.tn/ecran-msi-pro-mp252l-24-5-full-hd-ips-100-hz.html","Ecran MSI PRO MP252L 24.5"" Full HD IPS 100 Hz","279,000 DT","Ecran MSI PRO MP252L - Taille de l'ecran: 24.5"" Full HD, 100 Hz - Résolution: 1920 x 1080 pixels - Format: 16:9 - Luminosité: 250 cd/m² - Contraste: 1300:1 - Temps de réponse: 1 ms (MPRT) / 4 ms (GTG) - Type de dalle: IPS - Gamme de couleurs: 100 % sRGB - Angle de vision: 178°(H) / 178°(V) - Inclinaison: -3,5°~21,5° - Technologie Adaptive-Sync - Prêt pour le HDR - Connecteurs: 1x HDMI™ 1.4b, 1x DisplayPort 1.2a, 1x sortie casque - Avec Câble HDMI - Couleur: Noir - Garantie: 1 an","MSI","https://www.mytek.tn/media/catalog/product/e/c/ecran-msi-pro-mp252l-24-5-full-hd-ips-100-hz.jpg"
"1769173726-352","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Ordinateur de bureau","https://www.mytek.tn/informatique/ordinateur-de-bureau.html","Ecran UNIVIEW PRO MW-LC24-E2 24'' Full HD 120Hz","https://www.mytek.tn/ecran-uniview-pro-mw-lc24-e2-24-full-hd-120hz.html","Ecran UNIVIEW PRO MW-LC24-E2 24'' Full HD 120Hz","269,000 DT","Écran UNIVIEW PRO MW-LC24-E2 - Taille de l'écran: 24"" Full HD, 120Hz - Résolution: 1920 x 1080 pixels - Luminosité: 250 cd/m² - Contraste: 1300:1 - Temps de réponse: 5 ms - Type de dalle: VA - Prise en charge des couleurs: 16.7 millions - Angle de vision: 178°(H) / 178°(V) - Montage VESA: 75 x 75 mm - Connecteurs: 1x HDMI, 1x DisplayPort - Couleur: Noir - Garantie: 1 an","UNIVIEW","https://www.mytek.tn/media/catalog/product/e/c/ecran-uniview-pro-mw-lc24-e2-24-full-hd-120hz.jpg"
"1769173728-353","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Ordinateur de bureau","https://www.mytek.tn/informatique/ordinateur-de-bureau.html","Ecran UNIVIEW MW-LC24-T 24'' Full HD 144Hz","https://www.mytek.tn/ecran-uniview-mw-lc24-t-24-full-hd-144hz.html","Ecran UNIVIEW MW-LC24-T 24'' Full HD 144Hz","265,000 DT","Écran UNIVIEW MW-LC24-T - Taille de l'écran: 24"" Full HD, 144Hz - Résolution: 1920 x 1080 pixels - Luminosité: 250 cd/m² - Contraste: 3000:1 - Temps de réponse: 1 ms - Type de dalle: VA - Angle de vision: 178°(H) / 178°(V) - Montage VESA: 75 x 75 mm - Connecteurs: HDMI, DisplayPort - Avec câble HDMI - Couleur: Noir - Garantie: 1 an","UNIVIEW","https://www.mytek.tn/media/catalog/product/e/c/ecran-uniview-mw-lc24-t-24-full-hd-144hz.jpg"
"1769173730-354","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Ordinateur de bureau","https://www.mytek.tn/informatique/ordinateur-de-bureau.html","Ecran REDRAGON Vaga III 23.8"" Full HD IPS 120Hz","https://www.mytek.tn/ecran-redragon-vaga-iii-23-8-full-hd-ips-120hz.html","Ecran REDRAGON Vaga III 23.8"" Full HD IPS 120Hz","259,000 DT","Écran REDRAGON Vaga III - Taille de l'ecran: 23.8"" FULL HD, 120Hz - Résolution: 1920 x 1080 pixels - Luminosité: 250 cd/m² - Temps de réponse: 5 ms - Taux de Contraste: 1000:1 - Type de dalle : IPS - Angle de vision: 178° H /178° V - Connecteurs: HDMI, VGA - Couleur: Noir - Garantie: 1 an","REDRAGON","https://www.mytek.tn/media/catalog/product/e/c/ecran-redragon-vaga-iii-23-8-full-hd-ips-120hz.jpg"
